month,year,habitat_sqm,scenario,lifestage,run
6,1994,35484.68370003142,baseline_action5_2026-03-01,fry,winter
6,1995,35411.36122037552,baseline_action5_2026-03-01,fry,winter
6,1996,35411.36122037552,baseline_action5_2026-03-01,fry,winter
6,1997,35411.36122037552,baseline_action5_2026-03-01,fry,winter
6,1998,35411.36122037552,baseline_action5_2026-03-01,fry,winter
6,1999,35411.36122037552,baseline_action5_2026-03-01,fry,winter
6,2000,35411.36122037552,baseline_action5_2026-03-01,fry,winter
7,1980,35411.36122037552,baseline_action5_2026-03-01,fry,winter
7,1981,41409.45411543733,baseline_action5_2026-03-01,fry,winter
7,1982,35411.36122037552,baseline_action5_2026-03-01,fry,winter
7,1983,35411.36122037552,baseline_action5_2026-03-01,fry,winter
7,1984,35411.36122037552,baseline_action5_2026-03-01,fry,winter
7,1985,46540.90156793289,baseline_action5_2026-03-01,fry,winter
7,1986,36009.592810194474,baseline_action5_2026-03-01,fry,winter
7,1987,36196.97362747183,baseline_action5_2026-03-01,fry,winter
7,1988,36754.73815116884,baseline_action5_2026-03-01,fry,winter
7,1989,39840.3438262027,baseline_action5_2026-03-01,fry,winter
7,1990,35411.36122037552,baseline_action5_2026-03-01,fry,winter
7,1991,44528.532568102215,baseline_action5_2026-03-01,fry,winter
7,1992,43587.78148622233,baseline_action5_2026-03-01,fry,winter
7,1993,35411.36122037552,baseline_action5_2026-03-01,fry,winter
7,1994,40239.561120706065,baseline_action5_2026-03-01,fry,winter
7,1995,35411.36122037552,baseline_action5_2026-03-01,fry,winter
7,1996,35411.36122037552,baseline_action5_2026-03-01,fry,winter
7,1997,35411.36122037552,baseline_action5_2026-03-01,fry,winter
7,1998,35411.36122037552,baseline_action5_2026-03-01,fry,winter
7,1999,35411.36122037552,baseline_action5_2026-03-01,fry,winter
7,2000,35411.36122037552,baseline_action5_2026-03-01,fry,winter
8,1980,43712.33628385608,baseline_action5_2026-03-01,fry,winter
8,1981,35980.14294577452,baseline_action5_2026-03-01,fry,winter
8,1982,35411.36122037552,baseline_action5_2026-03-01,fry,winter
8,1983,35411.36122037552,baseline_action5_2026-03-01,fry,winter
8,1984,36755.03853667902,baseline_action5_2026-03-01,fry,winter
8,1985,38385.3855800682,baseline_action5_2026-03-01,fry,winter
8,1986,45431.68630803395,baseline_action5_2026-03-01,fry,winter
8,1987,35411.36122037552,baseline_action5_2026-03-01,fry,winter
8,1988,44453.97765999007,baseline_action5_2026-03-01,fry,winter
8,1989,44083.08108112192,baseline_action5_2026-03-01,fry,winter
8,1990,35693.11991556243,baseline_action5_2026-03-01,fry,winter
8,1991,40871.80107149365,baseline_action5_2026-03-01,fry,winter
8,1992,43719.56343703762,baseline_action5_2026-03-01,fry,winter
8,1993,35411.36122037552,baseline_action5_2026-03-01,fry,winter
8,1994,38154.73025337449,baseline_action5_2026-03-01,fry,winter
8,1995,35411.36122037552,baseline_action5_2026-03-01,fry,winter
8,1996,35411.36122037552,baseline_action5_2026-03-01,fry,winter
8,1997,38643.757887159045,baseline_action5_2026-03-01,fry,winter
8,1998,35411.36122037552,baseline_action5_2026-03-01,fry,winter
8,1999,37762.19144074758,baseline_action5_2026-03-01,fry,winter
8,2000,35411.36122037552,baseline_action5_2026-03-01,fry,winter
9,1980,42224.15884951231,baseline_action5_2026-03-01,fry,winter
9,1981,35411.36122037552,baseline_action5_2026-03-01,fry,winter
9,1982,35776.451214252804,baseline_action5_2026-03-01,fry,winter
9,1983,35411.36122037552,baseline_action5_2026-03-01,fry,winter
9,1984,35411.36122037552,baseline_action5_2026-03-01,fry,winter
9,1985,35411.36122037552,baseline_action5_2026-03-01,fry,winter
9,1986,35411.36122037552,baseline_action5_2026-03-01,fry,winter
9,1987,35411.36122037552,baseline_action5_2026-03-01,fry,winter
9,1988,36228.13597549586,baseline_action5_2026-03-01,fry,winter
9,1989,35411.36122037552,baseline_action5_2026-03-01,fry,winter
9,1990,36100.991920623674,baseline_action5_2026-03-01,fry,winter
9,1991,38515.94467392505,baseline_action5_2026-03-01,fry,winter
9,1992,41170.706709317084,baseline_action5_2026-03-01,fry,winter
9,1993,41499.760435235614,baseline_action5_2026-03-01,fry,winter
9,1994,38823.5740130911,baseline_action5_2026-03-01,fry,winter
9,1995,39141.993571221756,baseline_action5_2026-03-01,fry,winter
9,1996,35411.36122037552,baseline_action5_2026-03-01,fry,winter
9,1997,35411.36122037552,baseline_action5_2026-03-01,fry,winter
9,1998,35411.36122037552,baseline_action5_2026-03-01,fry,winter
9,1999,35411.36122037552,baseline_action5_2026-03-01,fry,winter
9,2000,35411.36122037552,baseline_action5_2026-03-01,fry,winter
10,1980,35411.36122037552,baseline_action5_2026-03-01,fry,winter
10,1981,35411.36122037552,baseline_action5_2026-03-01,fry,winter
10,1982,35411.36122037552,baseline_action5_2026-03-01,fry,winter
10,1983,35411.36122037552,baseline_action5_2026-03-01,fry,winter
10,1984,35411.36122037552,baseline_action5_2026-03-01,fry,winter
10,1985,35411.36122037552,baseline_action5_2026-03-01,fry,winter
10,1986,35411.36122037552,baseline_action5_2026-03-01,fry,winter
10,1987,35411.36122037552,baseline_action5_2026-03-01,fry,winter
10,1988,35526.154235214664,baseline_action5_2026-03-01,fry,winter
10,1989,35411.36122037552,baseline_action5_2026-03-01,fry,winter
10,1990,35411.36122037552,baseline_action5_2026-03-01,fry,winter
10,1991,38623.340460038846,baseline_action5_2026-03-01,fry,winter
10,1992,40662.07913673511,baseline_action5_2026-03-01,fry,winter
10,1993,35411.36122037552,baseline_action5_2026-03-01,fry,winter
10,1994,37238.13270862988,baseline_action5_2026-03-01,fry,winter
10,1995,35411.36122037552,baseline_action5_2026-03-01,fry,winter
10,1996,35411.36122037552,baseline_action5_2026-03-01,fry,winter
10,1997,35411.36122037552,baseline_action5_2026-03-01,fry,winter
10,1998,35411.36122037552,baseline_action5_2026-03-01,fry,winter
10,1999,35411.36122037552,baseline_action5_2026-03-01,fry,winter
10,2000,35411.36122037552,baseline_action5_2026-03-01,fry,winter
11,1980,35411.36122037552,baseline_action5_2026-03-01,fry,winter
11,1981,35411.36122037552,baseline_action5_2026-03-01,fry,winter
11,1982,35411.36122037552,baseline_action5_2026-03-01,fry,winter
11,1983,35411.36122037552,baseline_action5_2026-03-01,fry,winter
11,1984,35411.36122037552,baseline_action5_2026-03-01,fry,winter
11,1985,35411.36122037552,baseline_action5_2026-03-01,fry,winter
11,1986,35411.36122037552,baseline_action5_2026-03-01,fry,winter
11,1987,35411.36122037552,baseline_action5_2026-03-01,fry,winter
11,1988,35411.36122037552,baseline_action5_2026-03-01,fry,winter
11,1989,35411.36122037552,baseline_action5_2026-03-01,fry,winter
11,1990,36289.64598570824,baseline_action5_2026-03-01,fry,winter
11,1991,35411.36122037552,baseline_action5_2026-03-01,fry,winter
11,1992,38039.98702517114,baseline_action5_2026-03-01,fry,winter
11,1993,35411.36122037552,baseline_action5_2026-03-01,fry,winter
11,1994,35411.36122037552,baseline_action5_2026-03-01,fry,winter
11,1995,35411.36122037552,baseline_action5_2026-03-01,fry,winter
11,1996,35411.36122037552,baseline_action5_2026-03-01,fry,winter
11,1997,35411.36122037552,baseline_action5_2026-03-01,fry,winter
11,1998,35411.36122037552,baseline_action5_2026-03-01,fry,winter
11,1999,35411.36122037552,baseline_action5_2026-03-01,fry,winter
11,2000,35411.36122037552,baseline_action5_2026-03-01,fry,winter
12,1980,35411.36122037552,baseline_action5_2026-03-01,fry,winter
12,1981,35411.36122037552,baseline_action5_2026-03-01,fry,winter
12,1982,35411.36122037552,baseline_action5_2026-03-01,fry,winter
12,1983,35411.36122037552,baseline_action5_2026-03-01,fry,winter
12,1984,35411.36122037552,baseline_action5_2026-03-01,fry,winter
12,1985,35411.36122037552,baseline_action5_2026-03-01,fry,winter
12,1986,35411.36122037552,baseline_action5_2026-03-01,fry,winter
12,1987,35411.36122037552,baseline_action5_2026-03-01,fry,winter
12,1988,35411.36122037552,baseline_action5_2026-03-01,fry,winter
12,1989,35411.36122037552,baseline_action5_2026-03-01,fry,winter
12,1990,35411.36122037552,baseline_action5_2026-03-01,fry,winter
12,1991,36955.77499441261,baseline_action5_2026-03-01,fry,winter
12,1992,35411.36122037552,baseline_action5_2026-03-01,fry,winter
12,1993,35411.36122037552,baseline_action5_2026-03-01,fry,winter
12,1994,35411.36122037552,baseline_action5_2026-03-01,fry,winter
12,1995,35411.36122037552,baseline_action5_2026-03-01,fry,winter
12,1996,35411.36122037552,baseline_action5_2026-03-01,fry,winter
12,1997,35411.36122037552,baseline_action5_2026-03-01,fry,winter
12,1998,35411.36122037552,baseline_action5_2026-03-01,fry,winter
12,1999,35411.36122037552,baseline_action5_2026-03-01,fry,winter
12,2000,35411.36122037552,baseline_action5_2026-03-01,fry,winter
1,1980,0,baseline_action5_2026-03-01,fp,winter
1,1981,0,baseline_action5_2026-03-01,fp,winter
1,1982,0,baseline_action5_2026-03-01,fp,winter
1,1983,0,baseline_action5_2026-03-01,fp,winter
1,1984,74644.51477442816,baseline_action5_2026-03-01,fp,winter
1,1985,0,baseline_action5_2026-03-01,fp,winter
1,1986,0,baseline_action5_2026-03-01,fp,winter
1,1987,0,baseline_action5_2026-03-01,fp,winter
1,1988,0,baseline_action5_2026-03-01,fp,winter
1,1989,0,baseline_action5_2026-03-01,fp,winter
1,1990,0,baseline_action5_2026-03-01,fp,winter
1,1991,0,baseline_action5_2026-03-01,fp,winter
1,1992,0,baseline_action5_2026-03-01,fp,winter
1,1993,0,baseline_action5_2026-03-01,fp,winter
1,1994,0,baseline_action5_2026-03-01,fp,winter
1,1995,0,baseline_action5_2026-03-01,fp,winter
1,1996,0,baseline_action5_2026-03-01,fp,winter
1,1997,0,baseline_action5_2026-03-01,fp,winter
1,1998,0,baseline_action5_2026-03-01,fp,winter
1,1999,0,baseline_action5_2026-03-01,fp,winter
1,2000,0,baseline_action5_2026-03-01,fp,winter
2,1980,18159.439300081674,baseline_action5_2026-03-01,fp,winter
2,1981,0,baseline_action5_2026-03-01,fp,winter
2,1982,0,baseline_action5_2026-03-01,fp,winter
2,1983,2516.001652155979,baseline_action5_2026-03-01,fp,winter
2,1984,0,baseline_action5_2026-03-01,fp,winter
2,1985,0,baseline_action5_2026-03-01,fp,winter
2,1986,0,baseline_action5_2026-03-01,fp,winter
2,1987,0,baseline_action5_2026-03-01,fp,winter
2,1988,0,baseline_action5_2026-03-01,fp,winter
2,1989,0,baseline_action5_2026-03-01,fp,winter
2,1990,0,baseline_action5_2026-03-01,fp,winter
2,1991,0,baseline_action5_2026-03-01,fp,winter
2,1992,0,baseline_action5_2026-03-01,fp,winter
2,1993,3025.375257540164,baseline_action5_2026-03-01,fp,winter
2,1994,0,baseline_action5_2026-03-01,fp,winter
2,1995,85449.06178793836,baseline_action5_2026-03-01,fp,winter
2,1996,0,baseline_action5_2026-03-01,fp,winter
2,1997,92636.92678588525,baseline_action5_2026-03-01,fp,winter
2,1998,38657.315011134626,baseline_action5_2026-03-01,fp,winter
2,1999,0,baseline_action5_2026-03-01,fp,winter
2,2000,0,baseline_action5_2026-03-01,fp,winter
3,1980,0,baseline_action5_2026-03-01,fp,winter
3,1981,0,baseline_action5_2026-03-01,fp,winter
3,1982,0,baseline_action5_2026-03-01,fp,winter
3,1983,37580.261235270336,baseline_action5_2026-03-01,fp,winter
3,1984,0,baseline_action5_2026-03-01,fp,winter
3,1985,0,baseline_action5_2026-03-01,fp,winter
3,1986,74418.29008503768,baseline_action5_2026-03-01,fp,winter
3,1987,0,baseline_action5_2026-03-01,fp,winter
3,1988,0,baseline_action5_2026-03-01,fp,winter
3,1989,0,baseline_action5_2026-03-01,fp,winter
3,1990,0,baseline_action5_2026-03-01,fp,winter
3,1991,0,baseline_action5_2026-03-01,fp,winter
3,1992,0,baseline_action5_2026-03-01,fp,winter
3,1993,0,baseline_action5_2026-03-01,fp,winter
3,1994,0,baseline_action5_2026-03-01,fp,winter
3,1995,0,baseline_action5_2026-03-01,fp,winter
3,1996,3943.299269345405,baseline_action5_2026-03-01,fp,winter
3,1997,0,baseline_action5_2026-03-01,fp,winter
3,1998,81699.5442105272,baseline_action5_2026-03-01,fp,winter
3,1999,3633.814999985186,baseline_action5_2026-03-01,fp,winter
3,2000,0,baseline_action5_2026-03-01,fp,winter
4,1980,0,baseline_action5_2026-03-01,fp,winter
4,1981,0,baseline_action5_2026-03-01,fp,winter
4,1982,0,baseline_action5_2026-03-01,fp,winter
4,1983,81308.75115667575,baseline_action5_2026-03-01,fp,winter
4,1984,0,baseline_action5_2026-03-01,fp,winter
4,1985,0,baseline_action5_2026-03-01,fp,winter
4,1986,0,baseline_action5_2026-03-01,fp,winter
4,1987,0,baseline_action5_2026-03-01,fp,winter
4,1988,0,baseline_action5_2026-03-01,fp,winter
4,1989,29212.013734235075,baseline_action5_2026-03-01,fp,winter
4,1990,0,baseline_action5_2026-03-01,fp,winter
4,1991,0,baseline_action5_2026-03-01,fp,winter
4,1992,0,baseline_action5_2026-03-01,fp,winter
4,1993,0,baseline_action5_2026-03-01,fp,winter
4,1994,0,baseline_action5_2026-03-01,fp,winter
4,1995,52850.73528184814,baseline_action5_2026-03-01,fp,winter
4,1996,0,baseline_action5_2026-03-01,fp,winter
4,1997,0,baseline_action5_2026-03-01,fp,winter
4,1998,0,baseline_action5_2026-03-01,fp,winter
4,1999,0,baseline_action5_2026-03-01,fp,winter
4,2000,0,baseline_action5_2026-03-01,fp,winter
5,1980,0,baseline_action5_2026-03-01,fp,winter
5,1981,0,baseline_action5_2026-03-01,fp,winter
5,1982,0,baseline_action5_2026-03-01,fp,winter
5,1983,0,baseline_action5_2026-03-01,fp,winter
5,1984,0,baseline_action5_2026-03-01,fp,winter
5,1985,0,baseline_action5_2026-03-01,fp,winter
5,1986,0,baseline_action5_2026-03-01,fp,winter
5,1987,0,baseline_action5_2026-03-01,fp,winter
5,1988,0,baseline_action5_2026-03-01,fp,winter
5,1989,0,baseline_action5_2026-03-01,fp,winter
5,1990,0,baseline_action5_2026-03-01,fp,winter
5,1991,0,baseline_action5_2026-03-01,fp,winter
5,1992,0,baseline_action5_2026-03-01,fp,winter
5,1993,0,baseline_action5_2026-03-01,fp,winter
5,1994,0,baseline_action5_2026-03-01,fp,winter
5,1995,0,baseline_action5_2026-03-01,fp,winter
5,1996,0,baseline_action5_2026-03-01,fp,winter
5,1997,0,baseline_action5_2026-03-01,fp,winter
5,1998,0,baseline_action5_2026-03-01,fp,winter
5,1999,0,baseline_action5_2026-03-01,fp,winter
5,2000,0,baseline_action5_2026-03-01,fp,winter
6,1980,0,baseline_action5_2026-03-01,fp,winter
6,1981,0,baseline_action5_2026-03-01,fp,winter
6,1982,0,baseline_action5_2026-03-01,fp,winter
6,1983,0,baseline_action5_2026-03-01,fp,winter
6,1984,0,baseline_action5_2026-03-01,fp,winter
6,1985,0,baseline_action5_2026-03-01,fp,winter
6,1986,0,baseline_action5_2026-03-01,fp,winter
6,1987,0,baseline_action5_2026-03-01,fp,winter
6,1988,0,baseline_action5_2026-03-01,fp,winter
6,1989,0,baseline_action5_2026-03-01,fp,winter
6,1990,0,baseline_action5_2026-03-01,fp,winter
6,1991,0,baseline_action5_2026-03-01,fp,winter
6,1992,0,baseline_action5_2026-03-01,fp,winter
6,1993,0,baseline_action5_2026-03-01,fp,winter
6,1994,0,baseline_action5_2026-03-01,fp,winter
6,1995,0,baseline_action5_2026-03-01,fp,winter
6,1996,0,baseline_action5_2026-03-01,fp,winter
6,1997,0,baseline_action5_2026-03-01,fp,winter
6,1998,10620.550861498456,baseline_action5_2026-03-01,fp,winter
6,1999,0,baseline_action5_2026-03-01,fp,winter
6,2000,0,baseline_action5_2026-03-01,fp,winter
7,1980,0,baseline_action5_2026-03-01,fp,winter
7,1981,0,baseline_action5_2026-03-01,fp,winter
7,1982,0,baseline_action5_2026-03-01,fp,winter
7,1983,0,baseline_action5_2026-03-01,fp,winter
7,1984,0,baseline_action5_2026-03-01,fp,winter
7,1985,0,baseline_action5_2026-03-01,fp,winter
7,1986,0,baseline_action5_2026-03-01,fp,winter
7,1987,0,baseline_action5_2026-03-01,fp,winter
7,1988,0,baseline_action5_2026-03-01,fp,winter
7,1989,0,baseline_action5_2026-03-01,fp,winter
7,1990,0,baseline_action5_2026-03-01,fp,winter
7,1991,0,baseline_action5_2026-03-01,fp,winter
7,1992,0,baseline_action5_2026-03-01,fp,winter
7,1993,0,baseline_action5_2026-03-01,fp,winter
7,1994,0,baseline_action5_2026-03-01,fp,winter
7,1995,0,baseline_action5_2026-03-01,fp,winter
7,1996,0,baseline_action5_2026-03-01,fp,winter
7,1997,0,baseline_action5_2026-03-01,fp,winter
7,1998,0,baseline_action5_2026-03-01,fp,winter
7,1999,0,baseline_action5_2026-03-01,fp,winter
7,2000,0,baseline_action5_2026-03-01,fp,winter
8,1980,0,baseline_action5_2026-03-01,fp,winter
8,1981,0,baseline_action5_2026-03-01,fp,winter
8,1982,0,baseline_action5_2026-03-01,fp,winter
8,1983,0,baseline_action5_2026-03-01,fp,winter
8,1984,0,baseline_action5_2026-03-01,fp,winter
8,1985,0,baseline_action5_2026-03-01,fp,winter
8,1986,0,baseline_action5_2026-03-01,fp,winter
8,1987,0,baseline_action5_2026-03-01,fp,winter
8,1988,0,baseline_action5_2026-03-01,fp,winter
8,1989,0,baseline_action5_2026-03-01,fp,winter
8,1990,0,baseline_action5_2026-03-01,fp,winter
8,1991,0,baseline_action5_2026-03-01,fp,winter
8,1992,0,baseline_action5_2026-03-01,fp,winter
8,1993,0,baseline_action5_2026-03-01,fp,winter
8,1994,0,baseline_action5_2026-03-01,fp,winter
8,1995,0,baseline_action5_2026-03-01,fp,winter
8,1996,0,baseline_action5_2026-03-01,fp,winter
8,1997,0,baseline_action5_2026-03-01,fp,winter
8,1998,0,baseline_action5_2026-03-01,fp,winter
8,1999,0,baseline_action5_2026-03-01,fp,winter
8,2000,0,baseline_action5_2026-03-01,fp,winter
9,1980,0,baseline_action5_2026-03-01,fp,winter
9,1981,0,baseline_action5_2026-03-01,fp,winter
9,1982,0,baseline_action5_2026-03-01,fp,winter
9,1983,0,baseline_action5_2026-03-01,fp,winter
9,1984,0,baseline_action5_2026-03-01,fp,winter
9,1985,0,baseline_action5_2026-03-01,fp,winter
9,1986,0,baseline_action5_2026-03-01,fp,winter
9,1987,0,baseline_action5_2026-03-01,fp,winter
9,1988,0,baseline_action5_2026-03-01,fp,winter
9,1989,0,baseline_action5_2026-03-01,fp,winter
9,1990,0,baseline_action5_2026-03-01,fp,winter
9,1991,0,baseline_action5_2026-03-01,fp,winter
9,1992,0,baseline_action5_2026-03-01,fp,winter
9,1993,0,baseline_action5_2026-03-01,fp,winter
9,1994,0,baseline_action5_2026-03-01,fp,winter
9,1995,0,baseline_action5_2026-03-01,fp,winter
9,1996,0,baseline_action5_2026-03-01,fp,winter
9,1997,0,baseline_action5_2026-03-01,fp,winter
9,1998,0,baseline_action5_2026-03-01,fp,winter
9,1999,0,baseline_action5_2026-03-01,fp,winter
9,2000,0,baseline_action5_2026-03-01,fp,winter
10,1980,0,baseline_action5_2026-03-01,fp,winter
10,1981,0,baseline_action5_2026-03-01,fp,winter
10,1982,0,baseline_action5_2026-03-01,fp,winter
10,1983,0,baseline_action5_2026-03-01,fp,winter
10,1984,0,baseline_action5_2026-03-01,fp,winter
10,1985,0,baseline_action5_2026-03-01,fp,winter
10,1986,0,baseline_action5_2026-03-01,fp,winter
10,1987,0,baseline_action5_2026-03-01,fp,winter
10,1988,0,baseline_action5_2026-03-01,fp,winter
10,1989,0,baseline_action5_2026-03-01,fp,winter
10,1990,0,baseline_action5_2026-03-01,fp,winter
10,1991,0,baseline_action5_2026-03-01,fp,winter
10,1992,0,baseline_action5_2026-03-01,fp,winter
10,1993,0,baseline_action5_2026-03-01,fp,winter
10,1994,0,baseline_action5_2026-03-01,fp,winter
10,1995,0,baseline_action5_2026-03-01,fp,winter
10,1996,0,baseline_action5_2026-03-01,fp,winter
10,1997,0,baseline_action5_2026-03-01,fp,winter
10,1998,0,baseline_action5_2026-03-01,fp,winter
10,1999,0,baseline_action5_2026-03-01,fp,winter
10,2000,0,baseline_action5_2026-03-01,fp,winter
11,1980,0,baseline_action5_2026-03-01,fp,winter
11,1981,0,baseline_action5_2026-03-01,fp,winter
11,1982,0,baseline_action5_2026-03-01,fp,winter
11,1983,0,baseline_action5_2026-03-01,fp,winter
11,1984,0,baseline_action5_2026-03-01,fp,winter
11,1985,0,baseline_action5_2026-03-01,fp,winter
11,1986,0,baseline_action5_2026-03-01,fp,winter
11,1987,0,baseline_action5_2026-03-01,fp,winter
11,1988,0,baseline_action5_2026-03-01,fp,winter
11,1989,0,baseline_action5_2026-03-01,fp,winter
11,1990,0,baseline_action5_2026-03-01,fp,winter
11,1991,0,baseline_action5_2026-03-01,fp,winter
11,1992,0,baseline_action5_2026-03-01,fp,winter
11,1993,0,baseline_action5_2026-03-01,fp,winter
11,1994,0,baseline_action5_2026-03-01,fp,winter
11,1995,0,baseline_action5_2026-03-01,fp,winter
11,1996,0,baseline_action5_2026-03-01,fp,winter
11,1997,0,baseline_action5_2026-03-01,fp,winter
11,1998,0,baseline_action5_2026-03-01,fp,winter
11,1999,0,baseline_action5_2026-03-01,fp,winter
11,2000,0,baseline_action5_2026-03-01,fp,winter
12,1980,0,baseline_action5_2026-03-01,fp,winter
12,1981,0,baseline_action5_2026-03-01,fp,winter
12,1982,0,baseline_action5_2026-03-01,fp,winter
12,1983,0,baseline_action5_2026-03-01,fp,winter
12,1984,0,baseline_action5_2026-03-01,fp,winter
12,1985,0,baseline_action5_2026-03-01,fp,winter
12,1986,0,baseline_action5_2026-03-01,fp,winter
12,1987,0,baseline_action5_2026-03-01,fp,winter
12,1988,0,baseline_action5_2026-03-01,fp,winter
12,1989,0,baseline_action5_2026-03-01,fp,winter
12,1990,0,baseline_action5_2026-03-01,fp,winter
12,1991,0,baseline_action5_2026-03-01,fp,winter
12,1992,0,baseline_action5_2026-03-01,fp,winter
12,1993,0,baseline_action5_2026-03-01,fp,winter
12,1994,0,baseline_action5_2026-03-01,fp,winter
12,1995,0,baseline_action5_2026-03-01,fp,winter
12,1996,0,baseline_action5_2026-03-01,fp,winter
12,1997,0,baseline_action5_2026-03-01,fp,winter
12,1998,0,baseline_action5_2026-03-01,fp,winter
12,1999,0,baseline_action5_2026-03-01,fp,winter
12,2000,0,baseline_action5_2026-03-01,fp,winter
